prep_img_path,prep_landmarks_path,prep_seg_img_path,emotion_label
../resources/RAFDB/raw/Image/aligned/train_07374_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07374_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07374_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_03072_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03072_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_03072_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_01053_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_01053_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_01053_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05586_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05586_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05586_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04599_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04599_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04599_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_01731_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_01731_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_01731_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_00913_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_00913_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_00913_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_00007_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_00007_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_00007_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06699_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06699_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06699_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04695_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04695_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04695_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07038_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07038_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07038_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_01401_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_01401_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_01401_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_09088_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_09088_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_09088_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05101_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05101_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05101_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06182_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06182_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06182_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04933_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04933_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04933_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05200_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05200_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05200_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_00473_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_00473_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_00473_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06703_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06703_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06703_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05337_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05337_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05337_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04371_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04371_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04371_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07637_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07637_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07637_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_03462_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03462_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_03462_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_02881_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_02881_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_02881_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05583_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05583_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05583_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_00464_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_00464_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_00464_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_00342_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_00342_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_00342_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_03325_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03325_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_03325_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08081_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08081_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08081_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_03881_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03881_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_03881_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07045_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07045_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07045_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_02895_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_02895_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_02895_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_00139_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_00139_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_00139_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_01116_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_01116_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_01116_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08517_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08517_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08517_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06632_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06632_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06632_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08057_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08057_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08057_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06459_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06459_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06459_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_01461_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_01461_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_01461_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06744_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06744_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06744_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_09126_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_09126_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_09126_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05865_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05865_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05865_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05027_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05027_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05027_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05737_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05737_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05737_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05856_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05856_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05856_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04448_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04448_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04448_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08378_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08378_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08378_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06556_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06556_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06556_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_00783_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_00783_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_00783_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07965_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07965_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07965_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06773_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06773_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06773_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05119_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05119_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05119_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_03565_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03565_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_03565_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_03858_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03858_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_03858_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05180_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05180_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05180_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08251_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08251_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08251_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07605_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07605_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07605_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05521_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05521_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05521_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_09141_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_09141_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_09141_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07216_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07216_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07216_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_00155_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_00155_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_00155_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07651_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07651_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07651_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_01254_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_01254_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_01254_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05148_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05148_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05148_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_01002_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_01002_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_01002_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08121_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08121_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08121_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07172_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07172_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07172_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07684_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07684_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07684_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08578_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08578_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08578_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04297_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04297_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04297_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_03643_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03643_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_03643_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08582_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08582_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08582_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07807_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07807_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07807_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08586_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08586_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08586_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_00867_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_00867_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_00867_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08158_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08158_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08158_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08103_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08103_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08103_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08126_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08126_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08126_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06896_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06896_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06896_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_02367_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_02367_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_02367_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_01287_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_01287_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_01287_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05564_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05564_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05564_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06066_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06066_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06066_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05398_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05398_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05398_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_03622_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03622_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_03622_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08036_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08036_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08036_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_03652_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03652_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_03652_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04672_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04672_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04672_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05590_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05590_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05590_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08518_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08518_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08518_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04163_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04163_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04163_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07242_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07242_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07242_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04470_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04470_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04470_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06656_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06656_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06656_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04864_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04864_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04864_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07529_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07529_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07529_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04443_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04443_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04443_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08265_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08265_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08265_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06732_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06732_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06732_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07820_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07820_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07820_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04907_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04907_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04907_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_02331_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_02331_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_02331_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05986_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05986_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05986_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_09118_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_09118_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_09118_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_09055_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_09055_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_09055_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06419_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06419_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06419_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08279_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08279_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08279_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_01925_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_01925_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_01925_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_00500_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_00500_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_00500_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_00752_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_00752_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_00752_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_01376_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_01376_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_01376_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07789_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07789_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07789_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07896_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07896_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07896_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04625_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04625_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04625_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07093_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07093_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07093_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_00990_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_00990_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_00990_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07906_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07906_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07906_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_03883_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03883_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_03883_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07658_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07658_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07658_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08824_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08824_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08824_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05706_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05706_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05706_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04352_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04352_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04352_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_01143_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_01143_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_01143_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06938_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06938_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06938_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_00033_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_00033_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_00033_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06367_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06367_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06367_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_03990_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03990_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_03990_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05280_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05280_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05280_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05164_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05164_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05164_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07338_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07338_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07338_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04116_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04116_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04116_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_04476_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_04476_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_04476_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_02643_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_02643_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_02643_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07057_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07057_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07057_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_05884_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_05884_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_05884_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_07972_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_07972_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_07972_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_08026_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_08026_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_08026_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_03824_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03824_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_03824_aligned.png,4
../resources/RAFDB/raw/Image/aligned/train_06818_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_06818_aligned.txt,../resources/RAFDB/preprocessed/seg_img/train_06818_aligned.png,4
