img_indir,emotion_label,img_id,raw_img_path,prep_landmarks_path,prep_img_path,mode,raw_img_path_exist
train_03388.jpg,3,train_03388,../resources/RAFDB/raw/Image/aligned/train_03388_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03388_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03388_aligned.jpg,train,True
train_03389.jpg,4,train_03389,../resources/RAFDB/raw/Image/aligned/train_03389_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03389_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03389_aligned.jpg,train,True
train_03390.jpg,2,train_03390,../resources/RAFDB/raw/Image/aligned/train_03390_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03390_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03390_aligned.jpg,train,True
train_03391.jpg,3,train_03391,../resources/RAFDB/raw/Image/aligned/train_03391_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03391_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03391_aligned.jpg,train,True
train_03392.jpg,4,train_03392,../resources/RAFDB/raw/Image/aligned/train_03392_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03392_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03392_aligned.jpg,train,True
train_03393.jpg,4,train_03393,../resources/RAFDB/raw/Image/aligned/train_03393_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03393_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03393_aligned.jpg,train,True
train_03394.jpg,4,train_03394,../resources/RAFDB/raw/Image/aligned/train_03394_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03394_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03394_aligned.jpg,train,True
train_03395.jpg,3,train_03395,../resources/RAFDB/raw/Image/aligned/train_03395_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03395_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03395_aligned.jpg,train,True
train_03396.jpg,3,train_03396,../resources/RAFDB/raw/Image/aligned/train_03396_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03396_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03396_aligned.jpg,train,True
train_03397.jpg,4,train_03397,../resources/RAFDB/raw/Image/aligned/train_03397_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03397_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03397_aligned.jpg,train,True
train_03398.jpg,3,train_03398,../resources/RAFDB/raw/Image/aligned/train_03398_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03398_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03398_aligned.jpg,train,True
train_03399.jpg,3,train_03399,../resources/RAFDB/raw/Image/aligned/train_03399_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03399_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03399_aligned.jpg,train,True
train_03400.jpg,3,train_03400,../resources/RAFDB/raw/Image/aligned/train_03400_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03400_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03400_aligned.jpg,train,True
train_03401.jpg,3,train_03401,../resources/RAFDB/raw/Image/aligned/train_03401_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03401_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03401_aligned.jpg,train,True
train_03402.jpg,3,train_03402,../resources/RAFDB/raw/Image/aligned/train_03402_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03402_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03402_aligned.jpg,train,True
train_03403.jpg,3,train_03403,../resources/RAFDB/raw/Image/aligned/train_03403_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03403_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03403_aligned.jpg,train,True
train_03404.jpg,3,train_03404,../resources/RAFDB/raw/Image/aligned/train_03404_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03404_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03404_aligned.jpg,train,True
train_03405.jpg,3,train_03405,../resources/RAFDB/raw/Image/aligned/train_03405_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03405_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03405_aligned.jpg,train,True
train_03406.jpg,3,train_03406,../resources/RAFDB/raw/Image/aligned/train_03406_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03406_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03406_aligned.jpg,train,True
train_03407.jpg,3,train_03407,../resources/RAFDB/raw/Image/aligned/train_03407_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03407_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03407_aligned.jpg,train,True
train_03408.jpg,3,train_03408,../resources/RAFDB/raw/Image/aligned/train_03408_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03408_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03408_aligned.jpg,train,True
train_03409.jpg,3,train_03409,../resources/RAFDB/raw/Image/aligned/train_03409_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03409_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03409_aligned.jpg,train,True
train_03410.jpg,3,train_03410,../resources/RAFDB/raw/Image/aligned/train_03410_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03410_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03410_aligned.jpg,train,True
train_03411.jpg,5,train_03411,../resources/RAFDB/raw/Image/aligned/train_03411_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03411_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03411_aligned.jpg,train,True
train_03412.jpg,3,train_03412,../resources/RAFDB/raw/Image/aligned/train_03412_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03412_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03412_aligned.jpg,train,True
train_03413.jpg,3,train_03413,../resources/RAFDB/raw/Image/aligned/train_03413_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03413_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03413_aligned.jpg,train,True
train_03414.jpg,3,train_03414,../resources/RAFDB/raw/Image/aligned/train_03414_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03414_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03414_aligned.jpg,train,True
train_03415.jpg,3,train_03415,../resources/RAFDB/raw/Image/aligned/train_03415_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03415_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03415_aligned.jpg,train,True
train_03416.jpg,3,train_03416,../resources/RAFDB/raw/Image/aligned/train_03416_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03416_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03416_aligned.jpg,train,True
train_03417.jpg,3,train_03417,../resources/RAFDB/raw/Image/aligned/train_03417_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03417_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03417_aligned.jpg,train,True
train_03418.jpg,3,train_03418,../resources/RAFDB/raw/Image/aligned/train_03418_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03418_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03418_aligned.jpg,train,True
train_03419.jpg,3,train_03419,../resources/RAFDB/raw/Image/aligned/train_03419_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03419_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03419_aligned.jpg,train,True
train_03420.jpg,4,train_03420,../resources/RAFDB/raw/Image/aligned/train_03420_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03420_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03420_aligned.jpg,train,True
train_03421.jpg,5,train_03421,../resources/RAFDB/raw/Image/aligned/train_03421_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03421_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03421_aligned.jpg,train,True
train_03422.jpg,3,train_03422,../resources/RAFDB/raw/Image/aligned/train_03422_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03422_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03422_aligned.jpg,train,True
train_03423.jpg,3,train_03423,../resources/RAFDB/raw/Image/aligned/train_03423_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03423_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03423_aligned.jpg,train,True
train_03424.jpg,3,train_03424,../resources/RAFDB/raw/Image/aligned/train_03424_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03424_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03424_aligned.jpg,train,True
train_03425.jpg,3,train_03425,../resources/RAFDB/raw/Image/aligned/train_03425_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03425_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03425_aligned.jpg,train,True
train_03426.jpg,3,train_03426,../resources/RAFDB/raw/Image/aligned/train_03426_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03426_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03426_aligned.jpg,train,True
train_03427.jpg,3,train_03427,../resources/RAFDB/raw/Image/aligned/train_03427_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03427_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03427_aligned.jpg,train,True
train_03428.jpg,2,train_03428,../resources/RAFDB/raw/Image/aligned/train_03428_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03428_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03428_aligned.jpg,train,True
train_03429.jpg,3,train_03429,../resources/RAFDB/raw/Image/aligned/train_03429_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03429_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03429_aligned.jpg,train,True
train_03430.jpg,3,train_03430,../resources/RAFDB/raw/Image/aligned/train_03430_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03430_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03430_aligned.jpg,train,True
train_03431.jpg,4,train_03431,../resources/RAFDB/raw/Image/aligned/train_03431_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03431_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03431_aligned.jpg,train,True
train_03432.jpg,2,train_03432,../resources/RAFDB/raw/Image/aligned/train_03432_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03432_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03432_aligned.jpg,train,True
train_03433.jpg,4,train_03433,../resources/RAFDB/raw/Image/aligned/train_03433_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03433_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03433_aligned.jpg,train,True
train_03434.jpg,3,train_03434,../resources/RAFDB/raw/Image/aligned/train_03434_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03434_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03434_aligned.jpg,train,True
train_03435.jpg,0,train_03435,../resources/RAFDB/raw/Image/aligned/train_03435_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03435_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03435_aligned.jpg,train,True
train_03436.jpg,0,train_03436,../resources/RAFDB/raw/Image/aligned/train_03436_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03436_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03436_aligned.jpg,train,True
train_03437.jpg,3,train_03437,../resources/RAFDB/raw/Image/aligned/train_03437_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03437_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03437_aligned.jpg,train,True
train_03438.jpg,3,train_03438,../resources/RAFDB/raw/Image/aligned/train_03438_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03438_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03438_aligned.jpg,train,True
train_03439.jpg,5,train_03439,../resources/RAFDB/raw/Image/aligned/train_03439_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03439_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03439_aligned.jpg,train,True
train_03440.jpg,0,train_03440,../resources/RAFDB/raw/Image/aligned/train_03440_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03440_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03440_aligned.jpg,train,True
train_03441.jpg,0,train_03441,../resources/RAFDB/raw/Image/aligned/train_03441_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03441_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03441_aligned.jpg,train,True
train_03442.jpg,3,train_03442,../resources/RAFDB/raw/Image/aligned/train_03442_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03442_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03442_aligned.jpg,train,True
train_03443.jpg,3,train_03443,../resources/RAFDB/raw/Image/aligned/train_03443_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03443_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03443_aligned.jpg,train,True
train_03444.jpg,3,train_03444,../resources/RAFDB/raw/Image/aligned/train_03444_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03444_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03444_aligned.jpg,train,True
train_03445.jpg,0,train_03445,../resources/RAFDB/raw/Image/aligned/train_03445_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03445_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03445_aligned.jpg,train,True
train_03446.jpg,4,train_03446,../resources/RAFDB/raw/Image/aligned/train_03446_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03446_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03446_aligned.jpg,train,True
train_03447.jpg,3,train_03447,../resources/RAFDB/raw/Image/aligned/train_03447_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03447_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03447_aligned.jpg,train,True
train_03448.jpg,3,train_03448,../resources/RAFDB/raw/Image/aligned/train_03448_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03448_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03448_aligned.jpg,train,True
train_03449.jpg,3,train_03449,../resources/RAFDB/raw/Image/aligned/train_03449_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03449_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03449_aligned.jpg,train,True
train_03450.jpg,3,train_03450,../resources/RAFDB/raw/Image/aligned/train_03450_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03450_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03450_aligned.jpg,train,True
train_03451.jpg,3,train_03451,../resources/RAFDB/raw/Image/aligned/train_03451_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03451_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03451_aligned.jpg,train,True
train_03452.jpg,3,train_03452,../resources/RAFDB/raw/Image/aligned/train_03452_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03452_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03452_aligned.jpg,train,True
train_03453.jpg,3,train_03453,../resources/RAFDB/raw/Image/aligned/train_03453_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03453_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03453_aligned.jpg,train,True
train_03454.jpg,3,train_03454,../resources/RAFDB/raw/Image/aligned/train_03454_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03454_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03454_aligned.jpg,train,True
train_03455.jpg,3,train_03455,../resources/RAFDB/raw/Image/aligned/train_03455_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03455_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03455_aligned.jpg,train,True
train_03456.jpg,3,train_03456,../resources/RAFDB/raw/Image/aligned/train_03456_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03456_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03456_aligned.jpg,train,True
train_03457.jpg,3,train_03457,../resources/RAFDB/raw/Image/aligned/train_03457_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03457_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03457_aligned.jpg,train,True
train_03458.jpg,3,train_03458,../resources/RAFDB/raw/Image/aligned/train_03458_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03458_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03458_aligned.jpg,train,True
train_03459.jpg,3,train_03459,../resources/RAFDB/raw/Image/aligned/train_03459_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03459_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03459_aligned.jpg,train,True
train_03460.jpg,0,train_03460,../resources/RAFDB/raw/Image/aligned/train_03460_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03460_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03460_aligned.jpg,train,True
train_03461.jpg,4,train_03461,../resources/RAFDB/raw/Image/aligned/train_03461_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03461_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03461_aligned.jpg,train,True
train_03462.jpg,4,train_03462,../resources/RAFDB/raw/Image/aligned/train_03462_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03462_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03462_aligned.jpg,train,True
train_03463.jpg,3,train_03463,../resources/RAFDB/raw/Image/aligned/train_03463_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03463_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03463_aligned.jpg,train,True
train_03464.jpg,3,train_03464,../resources/RAFDB/raw/Image/aligned/train_03464_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03464_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03464_aligned.jpg,train,True
train_03465.jpg,3,train_03465,../resources/RAFDB/raw/Image/aligned/train_03465_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03465_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03465_aligned.jpg,train,True
train_03466.jpg,3,train_03466,../resources/RAFDB/raw/Image/aligned/train_03466_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03466_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03466_aligned.jpg,train,True
train_03467.jpg,3,train_03467,../resources/RAFDB/raw/Image/aligned/train_03467_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03467_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03467_aligned.jpg,train,True
train_03468.jpg,3,train_03468,../resources/RAFDB/raw/Image/aligned/train_03468_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03468_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03468_aligned.jpg,train,True
train_03469.jpg,5,train_03469,../resources/RAFDB/raw/Image/aligned/train_03469_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03469_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03469_aligned.jpg,train,True
train_03470.jpg,3,train_03470,../resources/RAFDB/raw/Image/aligned/train_03470_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03470_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03470_aligned.jpg,train,True
train_03471.jpg,3,train_03471,../resources/RAFDB/raw/Image/aligned/train_03471_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03471_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03471_aligned.jpg,train,True
train_03472.jpg,3,train_03472,../resources/RAFDB/raw/Image/aligned/train_03472_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03472_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03472_aligned.jpg,train,True
train_03473.jpg,3,train_03473,../resources/RAFDB/raw/Image/aligned/train_03473_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03473_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03473_aligned.jpg,train,True
train_03474.jpg,3,train_03474,../resources/RAFDB/raw/Image/aligned/train_03474_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03474_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03474_aligned.jpg,train,True
train_03475.jpg,4,train_03475,../resources/RAFDB/raw/Image/aligned/train_03475_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03475_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03475_aligned.jpg,train,True
train_03476.jpg,3,train_03476,../resources/RAFDB/raw/Image/aligned/train_03476_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03476_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03476_aligned.jpg,train,True
train_03477.jpg,3,train_03477,../resources/RAFDB/raw/Image/aligned/train_03477_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03477_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03477_aligned.jpg,train,True
train_03478.jpg,3,train_03478,../resources/RAFDB/raw/Image/aligned/train_03478_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03478_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03478_aligned.jpg,train,True
train_03479.jpg,3,train_03479,../resources/RAFDB/raw/Image/aligned/train_03479_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03479_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03479_aligned.jpg,train,True
train_03480.jpg,4,train_03480,../resources/RAFDB/raw/Image/aligned/train_03480_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03480_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03480_aligned.jpg,train,True
train_03481.jpg,3,train_03481,../resources/RAFDB/raw/Image/aligned/train_03481_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03481_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03481_aligned.jpg,train,True
train_03482.jpg,4,train_03482,../resources/RAFDB/raw/Image/aligned/train_03482_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03482_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03482_aligned.jpg,train,True
train_03483.jpg,3,train_03483,../resources/RAFDB/raw/Image/aligned/train_03483_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03483_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03483_aligned.jpg,train,True
train_03484.jpg,5,train_03484,../resources/RAFDB/raw/Image/aligned/train_03484_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03484_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03484_aligned.jpg,train,True
train_03485.jpg,3,train_03485,../resources/RAFDB/raw/Image/aligned/train_03485_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03485_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03485_aligned.jpg,train,True
train_03486.jpg,3,train_03486,../resources/RAFDB/raw/Image/aligned/train_03486_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03486_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03486_aligned.jpg,train,True
train_03487.jpg,3,train_03487,../resources/RAFDB/raw/Image/aligned/train_03487_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03487_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03487_aligned.jpg,train,True
train_03488.jpg,3,train_03488,../resources/RAFDB/raw/Image/aligned/train_03488_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03488_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03488_aligned.jpg,train,True
train_03489.jpg,3,train_03489,../resources/RAFDB/raw/Image/aligned/train_03489_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03489_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03489_aligned.jpg,train,True
train_03490.jpg,3,train_03490,../resources/RAFDB/raw/Image/aligned/train_03490_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03490_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03490_aligned.jpg,train,True
train_03491.jpg,3,train_03491,../resources/RAFDB/raw/Image/aligned/train_03491_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03491_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03491_aligned.jpg,train,True
train_03492.jpg,3,train_03492,../resources/RAFDB/raw/Image/aligned/train_03492_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03492_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03492_aligned.jpg,train,True
train_03493.jpg,3,train_03493,../resources/RAFDB/raw/Image/aligned/train_03493_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03493_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03493_aligned.jpg,train,True
train_03494.jpg,0,train_03494,../resources/RAFDB/raw/Image/aligned/train_03494_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03494_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03494_aligned.jpg,train,True
train_03495.jpg,0,train_03495,../resources/RAFDB/raw/Image/aligned/train_03495_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03495_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03495_aligned.jpg,train,True
train_03496.jpg,5,train_03496,../resources/RAFDB/raw/Image/aligned/train_03496_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03496_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03496_aligned.jpg,train,True
train_03497.jpg,3,train_03497,../resources/RAFDB/raw/Image/aligned/train_03497_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03497_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03497_aligned.jpg,train,True
train_03498.jpg,3,train_03498,../resources/RAFDB/raw/Image/aligned/train_03498_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03498_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03498_aligned.jpg,train,True
train_03499.jpg,3,train_03499,../resources/RAFDB/raw/Image/aligned/train_03499_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03499_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03499_aligned.jpg,train,True
train_03500.jpg,3,train_03500,../resources/RAFDB/raw/Image/aligned/train_03500_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03500_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03500_aligned.jpg,train,True
train_03501.jpg,3,train_03501,../resources/RAFDB/raw/Image/aligned/train_03501_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03501_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03501_aligned.jpg,train,True
train_03502.jpg,2,train_03502,../resources/RAFDB/raw/Image/aligned/train_03502_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03502_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03502_aligned.jpg,train,True
train_03503.jpg,0,train_03503,../resources/RAFDB/raw/Image/aligned/train_03503_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03503_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03503_aligned.jpg,train,True
train_03504.jpg,3,train_03504,../resources/RAFDB/raw/Image/aligned/train_03504_aligned.jpg,../resources/RAFDB/preprocessed/landmarks/train_03504_aligned.txt,../resources/RAFDB/raw/Image/aligned/train_03504_aligned.jpg,train,True
